o,d,flow_in,flow_out
888,12,137,165
888,13,329,365
888,14,177,188
888,15,398,470
888,20,156,162
888,21,245,277
888,23,459,486
888,24,0,9
888,25,79,99
888,27,100,114
888,28,95,128
888,51,1,1
888,52,8,9
888,53,11,13
888,54,10,15
888,55,78,88
888,58,3,4
888,60,8,8
888,61,25,26
888,63,5,7
888,65,2,2
888,66,6,6
888,67,6,18
888,68,0,3
888,70,1,7
888,98,306,327
888,99,270,329
888,103,0,1
888,127,65,72
888,128,51,62
888,129,20,20
888,130,10,10
888,132,17,18
888,480,29,30
888,481,5,5
888,483,46,49
888,514,2,2
888,516,13,15
888,518,54,59
888,519,18,21
888,521,102,128
888,524,2,2
888,525,19,20
888,526,14,17
888,527,7,7
888,528,185,203
888,832,46,48
888,856,57,63
888,857,32,63
888,859,20,88
888,860,1,3
888,862,1,9
888,863,11,14
888,877,8054,17631
888,880,203,1199
888,882,411,1684
888,883,79,554
888,884,612,3476
888,885,689,2908
888,886,442,1650
888,887,1767,4907
888,888,1,3
888,889,2,3
888,890,0,8
888,892,24,29
888,894,16,22
888,895,28,39
888,896,73,88
888,900,2,6
888,902,1,5
888,903,2,2
888,906,11,14
888,907,6,7
888,908,1,1
888,910,12,14
888,911,19,20
888,913,9,88
888,916,0,1
888,917,15,41
888,918,77,152
888,919,1,3
888,920,2,4
888,921,10,14
888,922,5,7
888,923,1,1
888,929,10,11
888,930,15,20
888,931,18,26
888,932,56,74
888,938,5,5
888,940,47,64
888,941,2,2
888,942,175,206
889,8,431,540
889,11,448,564
889,12,839,944
889,13,1194,1407
889,14,920,1015
889,15,2830,3547
889,20,888,927
889,21,528,613
889,23,3949,4258
889,24,38,57
889,25,563,739
889,27,391,422
889,28,536,652
889,50,4,4
889,51,25,26
889,52,81,83
889,53,74,86
889,54,152,205
889,55,389,469
889,56,30,37
889,58,48,55
889,60,130,130
889,61,132,143
889,63,50,58
889,65,18,19
889,66,14,14
889,67,35,44
889,68,52,63
889,70,16,151
889,98,3275,3465
889,99,1867,2266
889,102,14,18
889,103,0,25
889,127,218,249
889,128,245,266
889,129,184,193
889,130,191,216
889,132,277,293
889,133,1,1
889,480,233,248
889,481,27,29
889,483,226,245
889,511,1,4
889,512,14,15
889,514,18,24
889,516,136,156
889,518,197,217
889,519,101,117
889,521,91,101
889,524,24,34
889,525,115,118
889,526,96,120
889,527,80,113
889,528,854,1019
889,832,429,473
889,856,557,647
889,857,398,757
889,859,91,197
889,860,0,28
889,862,25,92
889,863,68,83
889,877,51743,120983
889,879,1,4
889,880,1507,8731
889,882,4255,16121
889,883,384,3911
889,884,1493,10183
889,885,953,11328
889,886,582,4627
889,887,5671,23108
889,888,1,2
889,889,54,244
889,890,6394,140436
889,892,177,216
889,894,511,653
889,895,612,718
889,896,294,357
889,900,16,52
889,901,13,21
889,902,2,5
889,903,34,55
889,906,71,113
889,907,48,53
889,908,26,30
889,909,8,11
889,910,22,32
889,911,200,223
889,913,69,884
889,914,1,3
889,916,2,3
889,917,224,501
889,918,62,134
889,919,12,24
889,920,30,41
889,921,79,134
889,922,29,69
889,923,15,19
889,924,4,8
889,926,2,3
889,928,16,22
889,929,118,146
889,930,89,107
889,931,73,110
889,932,159,258
889,934,3,3
889,936,0,1
889,938,23,32
889,939,6,18
889,940,43,107
889,941,11,13
889,942,662,858
889,946,1,1
890,8,7017,9347
890,11,4237,4925
890,12,6428,6982
890,13,8598,9734
890,14,3502,3712
890,15,10166,11522
890,19,4,4
890,20,1444,1502
890,21,4135,4708
890,23,4579,4911
890,24,11,46
890,25,849,1117
890,27,826,953
890,28,1118,1330
890,49,6,8
890,50,23,25
890,51,15,17
890,52,98,103
890,53,223,294
890,54,322,401
890,55,2174,2446
890,56,296,364
890,58,183,262
890,60,216,219
890,61,622,669
890,63,90,130
890,65,25,31
890,66,64,65
890,67,100,130
890,68,43,125
890,70,20,408
890,98,4859,5098
890,99,2852,3325
890,102,56,75
890,103,5,375
890,127,386,484
890,128,798,945
890,129,354,413
890,130,444,492
890,132,567,605
890,133,4,4
890,480,566,588
890,481,275,324
890,483,1780,2045
890,511,18,21
890,512,26,36
890,514,116,178
890,516,442,477
890,518,1239,1399
890,519,744,898
890,521,683,823
890,522,14,14
890,524,101,119
890,525,221,243
890,526,750,947
890,527,861,948
890,528,62815,72282
890,832,639,704
890,856,929,1093
890,857,903,1773
890,859,67,205
890,860,0,9
890,862,1,18
890,863,30,38
890,877,115886,287099
890,879,0,3
890,880,1954,15839
890,882,8575,39180
890,883,766,9712
890,884,3171,38627
890,885,862,7461
890,886,1025,161387
890,887,11436,88760
890,888,0,2
890,889,6299,166428
890,890,19,44
890,892,287,340
890,894,431,560
890,895,119,145
890,896,51,61
890,900,215,1023
890,901,598,1421
890,902,15,122
890,903,2666,4731
890,906,244,356
890,907,122,191
890,908,55,106
890,909,30,46
890,910,122,178
890,911,314,337
890,913,227,3734
890,914,2,15
890,915,1,1
890,916,1,8
890,917,433,760
890,918,628,958
890,919,109,161
890,920,499,666
890,921,738,1211
890,922,446,737
890,923,125,197
890,924,23,27
890,926,7,7
890,927,1,1
890,928,59,100
890,929,390,505
890,930,339,424
890,931,706,1009
890,932,1906,2682
890,933,5,9
890,934,6,10
890,936,13,15
890,937,10,11
890,938,133,216
890,939,0,4
890,940,267,585
890,941,36,39
890,942,918,1107
890,946,7,8
892,8,591,671
892,11,647,663
892,12,5709,5773
892,13,5265,5311
892,14,5126,5166
892,15,1,1
892,19,6390,6442
892,20,4386,4421
892,21,668,673
892,22,24456,24592
892,23,47559,47855
892,24,196,318
892,25,28526,28678
892,27,5846,5869
892,28,6627,6679
892,49,74,74
892,50,98,98
892,51,98,98
892,52,504,505
892,53,663,669
892,54,785,789
892,55,5386,5417
892,56,406,439
892,58,563,568
892,60,1715,1722
892,61,1975,1982
892,63,895,898
892,65,134,137
892,66,249,256
892,67,500,513
892,68,32,45
892,70,19,71
892,98,27390,27497
892,99,73807,75154
892,102,245,248
892,103,5,41
892,127,2682,2701
892,128,2413,2418
892,129,1173,1179
892,130,3271,3280
892,132,1090,1094
892,133,45,45
892,480,50,51
892,481,57,59
892,483,145,157
892,511,7,7
892,512,12,12
892,514,9,18
892,516,39,41
892,518,135,142
892,519,77,85
892,521,67,69
892,522,2,2
892,524,19,19
892,525,11,11
892,526,76,77
892,527,59,60
892,528,1933,1988
892,832,6935,6957
892,856,1455,1616
892,857,823,1271
892,859,11327,22794
892,860,441,1275
892,862,1498,9320
892,863,30723,31601
892,877,2728,4437
892,879,427,1436
892,882,783,1995
892,883,125,254
892,884,237,1127
892,885,22,88
892,886,63,273
892,887,439,1446
892,888,18,138
892,889,83,320
892,890,108,903
892,892,1175,1193
892,894,424723,430432
892,895,190236,193285
892,896,1602995,1620548
892,900,48,110
892,901,45,59
892,902,44,56
892,903,174,195
892,906,194,224
892,907,278,283
892,908,32,35
892,909,45,50
892,910,102,118
892,911,104,106
892,913,49,212
892,914,1,7
892,915,1,2
892,916,1,3
892,917,159,231
892,918,177,192
892,919,47,48
892,920,390,405
892,921,361,463
892,922,250,274
892,923,299,386
892,924,56,60
892,926,22,23
892,927,4,4
892,928,8,9
892,929,107,112
892,930,41,42
892,931,198,226
892,932,147,181
892,933,5,5
892,934,23,27
892,936,15,16
892,937,16,18
892,938,308,367
892,939,1,16
892,940,27,43
892,941,173,178
892,942,13106,13277
892,946,14,14
893,12,0,1
893,14,0,1
893,23,0,1
893,25,0,1
893,67,0,1
893,103,0,1
893,518,0,1
893,863,0,1
893,879,0,1
893,883,0,1
893,887,0,1
893,892,0,1
893,894,0,2
893,930,0,1
894,8,506,569
894,11,1336,1374
894,12,5917,6012
894,13,3124,3178
894,14,3306,3339
894,19,3952,4008
894,20,2416,2428
894,21,953,1019
894,22,6731,6763
894,23,2732,2758
894,24,47,120
894,25,15912,16004
894,27,3091,3516
894,28,7996,8329
894,49,30,32
894,50,77,77
894,51,112,113
894,52,605,750
894,53,1120,1135
894,54,1852,1881
894,55,2229,2265
894,56,3011,3982
894,58,1525,1595
894,60,1221,1229
894,61,1413,1416
894,63,542,544
894,65,171,172
894,66,275,281
894,67,341,370
894,68,17,25
894,70,7,70
894,98,11037,11088
894,99,6568,6704
894,102,533,546
894,103,2,60
894,127,2053,2104
894,128,5108,5143
894,129,2117,2129
894,130,2602,2616
894,132,1170,1174
894,133,14,14
894,480,93,94
894,481,46,47
894,483,192,205
894,511,4,6
894,512,4,5
894,514,25,31
894,516,61,70
894,518,156,161
894,519,80,87
894,521,70,72
894,524,25,26
894,525,29,29
894,526,98,100
894,527,110,115
894,528,1214,1231
894,832,9408,9537
894,856,891,1033
894,857,2381,3332
894,859,250,543
894,860,33,102
894,862,37,202
894,863,3967,4077
894,877,1899,3537
894,879,277,1322
894,882,509,1389
894,883,118,269
894,884,79,470
894,885,3,40
894,886,18,337
894,887,170,609
894,888,9,71
894,889,61,531
894,890,35,204
894,892,401875,415756
894,894,91,91
894,895,24921,25323
894,896,86516,87294
894,900,22,68
894,901,14,53
894,902,7,8
894,903,63,82
894,906,329,393
894,907,315,326
894,908,97,115
894,909,51,73
894,910,91,105
894,911,247,251
894,913,110,294
894,914,6,7
894,916,1,2
894,917,235,361
894,918,189,213
894,919,103,115
894,920,69,73
894,921,311,422
894,922,543,617
894,923,263,371
894,924,315,337
894,926,71,78
894,927,12,12
894,928,11,14
894,929,73,84
894,930,54,55
894,931,106,120
894,932,137,176
894,933,6,7
894,934,13,16
894,936,663,818
894,937,19,21
894,938,488,604
894,939,2,3
894,940,113,190
894,941,119,124
894,942,3409,3459
894,946,47,54
895,8,871,984
895,11,1284,1335
895,12,6490,6640
895,13,4142,4184
895,14,2519,2555
895,19,5383,5477
895,20,2970,2991
895,21,1043,1079
895,22,8294,8333
895,23,6525,6581
895,24,30,165
895,25,15110,15207
895,27,1832,2121
895,28,3514,3656
895,49,24,31
895,50,63,63
895,51,102,103
895,52,524,528
895,53,662,668
895,54,1401,1425
895,55,794,826
895,56,2465,3391
895,58,793,872
895,60,495,501
895,61,539,542
895,63,164,168
895,65,43,43
895,66,42,44
895,67,126,145
895,68,23,38
895,70,12,162
895,98,21770,21882
895,99,4931,5041
895,102,526,554
895,103,5,82
895,127,951,973
895,128,2978,3005
895,129,925,931
895,130,1698,1723
895,132,1400,1408
895,133,17,17
895,480,95,99
895,481,60,64
895,483,446,479
895,511,1,1
895,512,6,7
895,514,25,34
895,516,75,81
895,518,192,195
895,519,124,133
895,521,94,99
895,524,8,8
895,525,29,34
895,526,208,210
895,527,276,298
895,528,5847,6022
895,832,3242,3322
895,856,752,882
895,857,3055,4390
895,859,174,384
895,860,11,47
895,862,29,130
895,863,5164,5262
895,877,9844,14160
895,879,252,1286
895,882,715,2011
895,883,186,384
895,884,118,698
895,885,6,42
895,886,23,201
895,887,222,955
895,888,5,42
895,889,37,255
895,890,81,252
895,892,179371,188186
895,894,27988,28435
895,895,44,47
895,896,110917,112489
895,900,62,260
895,901,55,92
895,902,3,13
895,903,260,346
895,906,205,237
895,907,80,87
895,908,35,51
895,909,69,93
895,910,85,101
895,911,103,105
895,913,49,583
895,914,5,27
895,916,1,1
895,917,192,281
895,918,142,157
895,919,40,41
895,920,125,142
895,921,528,688
895,922,362,408
895,923,487,702
895,924,159,181
895,926,59,99
895,927,2,2
895,928,6,6
895,929,85,92
895,930,77,83
895,931,161,193
895,932,394,484
895,933,10,11
895,934,69,82
895,936,32,63
895,937,15,16
895,938,1597,2530
895,939,0,3
895,940,46,68
895,941,31,32
895,942,1571,1611
895,946,82,84
896,8,11048,13007
896,11,7960,8191
896,12,56832,57953
896,13,47921,48636
896,14,31552,32017
896,15,8,8
896,19,20749,21092
896,20,11791,11923
896,21,8193,8387
896,22,25280,25713
896,23,43946,44454
896,24,113,545
896,25,38918,39235
896,27,11929,12472
896,28,19612,20175
896,49,195,196
896,50,1594,1595
896,51,571,572
896,52,3646,3657
896,53,2781,2827
896,54,4979,5020
896,55,2740,2775
896,56,10726,14171
896,58,5146,5449
896,60,4266,4308
896,61,3618,3651
896,63,1188,1192
896,65,273,278
896,66,141,144
896,67,420,451
896,68,118,315
896,70,53,485
896,98,94713,95309
896,99,32590,33246
896,102,1321,1412
896,103,6,335
896,127,5592,5683
896,128,8754,8858
896,129,5609,5658
896,130,6176,6256
896,132,10567,10660
896,133,185,189
896,480,963,973
896,481,608,659
896,483,2557,2765
896,511,48,51
896,512,52,62
896,514,367,517
896,516,854,915
896,518,2369,2501
896,519,1689,1847
896,521,1350,1406
896,522,22,22
896,524,289,295
896,525,329,332
896,526,1281,1314
896,527,1994,2071
896,528,320949,330453
896,832,14463,14580
896,856,7321,8749
896,857,22341,35463
896,859,1203,3559
896,860,43,346
896,862,65,799
896,863,5087,5494
896,877,40452,80893
896,879,1115,6645
896,882,2408,8785
896,883,433,967
896,884,146,5003
896,885,10,171
896,886,29,860
896,887,270,3220
896,888,5,112
896,889,24,456
896,890,3,139
896,892,1622137,1671814
896,894,95190,97270
896,895,92224,93943
896,896,66,69
896,900,607,2163
896,901,2205,3946
896,902,95,607
896,903,12699,15611
896,906,915,1055
896,907,629,656
896,908,287,327
896,909,187,237
896,910,725,912
896,911,1578,1596
896,913,414,2854
896,914,8,43
896,915,2,11
896,916,1,28
896,917,949,1416
896,918,825,926
896,919,428,483
896,920,1138,1340
896,921,5935,7791
896,922,4134,4623
896,923,3013,4584
896,924,1819,2028
896,926,508,547
896,927,20,38
896,928,170,205
896,929,1144,1266
896,930,539,562
896,931,1282,1580
896,932,2092,2606
896,933,88,103
896,934,328,403
896,936,319,421
896,937,500,616
896,938,8646,12057
896,939,5,12
896,940,381,659
896,941,163,165
896,942,1301,1331
896,946,118,129
897,897,3498394,14591357
900,8,3490,3923
900,11,1105,1124
900,12,1063,1088
900,13,2060,2094
900,14,530,538
900,15,990,1005
900,20,295,297
900,21,6860,6997
900,22,1,1
900,23,1541,1602
900,24,6,16
900,25,171,175
900,27,142,145
900,28,321,330
900,49,5,6
900,50,43,43
900,51,10,10
900,52,53,53
900,53,675,685
900,54,814,819
900,55,4356,4399
900,56,78,82
900,58,89,89
900,60,64,65
900,61,178,178
900,63,160,161
900,65,33,34
900,66,50,50
900,67,47,49
900,68,1366,2392
900,70,352,1000
900,98,791,796
900,99,1412,1441
900,102,10,10
900,103,254,1010
900,127,136,138
900,128,454,457
900,129,268,275
900,130,606,617
900,132,1819,1834
900,133,46,46
900,480,2688,2714
900,481,497,527
900,483,374,397
900,511,8449,9570
900,512,9101,11041
900,514,3367,4195
900,516,12305,13099
900,518,100,107
900,519,131,138
900,521,1380,1418
900,522,14,14
900,524,396,407
900,525,387,391
900,526,717,729
900,527,5341,5496
900,528,15480,15875
900,832,142,145
900,856,69,80
900,857,172,274
900,859,87,319
900,860,1,35
900,862,21,129
900,863,1487,1534
900,877,142,342
900,879,28,251
900,882,276,662
900,883,106,260
900,884,36,284
900,885,4,19
900,886,6,38
900,887,53,165
900,888,2,6
900,889,6,46
900,890,45,914
900,892,48,49
900,894,60,64
900,895,204,214
900,896,2422,2673
900,900,141,331
900,901,7085,10944
900,902,1149,2388
900,903,6671,8319
900,906,1042,1188
900,907,569,612
900,908,365,462
900,909,896,1035
900,910,3357,4340
900,911,7182,7298
900,913,183,684
900,914,117,220
900,915,46,63
900,916,454,947
900,917,467,669
900,918,412,460
900,919,129,141
900,920,292,326
900,921,1109,1393
900,922,439,481
900,923,418,564
900,924,210,240
900,926,489,501
900,927,3,3
900,928,373,444
900,929,3222,3632
900,930,12707,13500
900,931,6494,7860
900,932,2273,2790
900,933,5,6
900,934,59,66
900,936,16,16
900,937,10,10
900,938,395,474
900,939,4,25
900,940,921,1529
900,941,16,16
900,942,1443,1478
900,946,37,39
901,8,8748,10156
901,11,3079,3125
901,12,1507,1535
901,13,4380,4456
901,14,1223,1238
901,15,1488,1515
901,19,1,1
901,20,358,359
901,21,4344,4470
901,22,2,2
901,23,14888,15346
901,24,1,5
901,25,295,298
901,27,346,357
901,28,524,529
901,49,8,8
901,50,38,38
901,51,11,11
901,52,66,66
901,53,673,679
901,54,703,714
901,55,4485,4551
901,56,120,159
901,58,133,134
901,60,100,100
901,61,242,243
901,63,119,123
901,65,51,54
901,66,70,70
901,67,51,52
901,68,2305,3629
901,70,151,505
901,98,901,906
901,99,9982,10125
901,102,18,19
901,103,147,908
901,127,182,183
901,128,574,576
901,129,312,314
901,130,753,762
901,132,3795,3816
901,133,56,57
901,480,1300,1331
901,481,69,72
901,483,510,551
901,511,10552,12389
901,512,6286,7724
901,514,1991,2851
901,516,2500,2648
901,518,99,105
901,519,69,77
901,521,127,131
901,524,30,31
901,525,9,10
901,526,18,19
901,527,336,347
901,528,109,118
901,832,148,149
901,856,58,67
901,857,238,419
901,859,159,691
901,860,1,34
901,862,5,420
901,863,21883,22155
901,877,203,426
901,879,14,121
901,882,424,1262
901,883,147,492
901,884,14,638
901,885,0,28
901,886,2,91
901,887,32,175
901,888,0,23
901,889,2,114
901,890,24,26135
901,892,54,56
901,894,432,444
901,895,529,541
901,896,45890,46418
901,900,10948,39482
901,901,60,102
901,902,13,32
901,903,54,58
901,906,1232,1397
901,907,717,745
901,908,943,1187
901,909,582,734
901,910,4517,5594
901,911,8778,8914
901,913,74,310
901,914,87,262
901,915,14,32
901,916,246,569
901,917,1089,1631
901,918,1200,1305
901,919,117,130
901,920,336,395
901,921,504,633
901,922,189,220
901,923,286,435
901,924,352,381
901,926,48,51
901,927,2,2
901,928,555,689
901,929,4114,4375
901,930,3454,3659
901,931,7741,9350
901,932,8371,10806
901,933,6,6
901,934,224,281
901,936,25,27
901,937,10,11
901,938,768,932
901,939,6,17
901,940,1705,2549
901,941,11,11
901,942,2856,2905
901,946,4,4
902,8,420,488
902,11,157,158
902,12,459,467
902,13,637,645
902,14,79,79
902,15,231,232
902,20,63,63
902,21,746,753
902,23,202,208
902,24,0,2
902,25,66,67
902,27,6,6
902,28,21,21
902,50,5,5
902,51,3,3
902,52,5,5
902,53,47,48
902,54,51,51
902,55,476,479
902,56,7,8
902,58,7,7
902,60,11,11
902,61,9,9
902,63,4,4
902,65,2,2
902,66,3,3
902,67,3,11
902,68,338,581
902,70,18,103
902,98,165,167
902,99,177,179
902,102,1,1
902,103,47,168
902,127,70,70
902,128,24,24
902,129,33,33
902,130,54,55
902,132,474,476
902,133,16,16
902,480,238,241
902,481,8,8
902,483,33,35
902,511,1435,1659
902,512,958,1092
902,514,276,354
902,516,702,739
902,518,11,11
902,519,48,48
902,521,30,31
902,522,1,1
902,524,5,5
902,525,3,3
902,526,4,4
902,527,6,6
902,528,42,42
902,832,25,25
902,856,10,11
902,857,20,26
902,859,9,16
902,860,0,2
902,862,10,35
902,863,189,194
902,877,35,64
902,879,6,16
902,882,42,100
902,883,10,20
902,884,14,32
902,885,1,3
902,886,3,10
902,887,73,168
902,888,3,4
902,889,3,6
902,890,3,162
902,892,19,20
902,894,96,96
902,895,20,22
902,896,320,327
902,900,990,2186
902,901,6,17
902,902,40,78
902,903,13659,15753
902,906,568,654
902,907,82,84
902,908,70,89
902,909,113,130
902,910,1599,1877
902,911,2092,2104
902,913,5,24
902,914,9,18
902,915,3,8
902,916,98,180
902,917,71,104
902,918,37,48
902,919,12,13
902,920,88,102
902,921,136,158
902,922,18,21
902,923,170,208
902,924,28,31
902,926,11,11
902,928,49,64
902,929,681,729
902,930,414,447
902,931,439,551
902,932,1509,1659
902,933,5,5
902,934,3,3
902,936,1,2
902,937,1,1
902,938,29,38
902,939,1,2
902,940,240,341
902,942,152,158
902,946,2,2
903,8,26832,31838
903,11,7249,7401
903,12,3316,3448
903,13,11577,12067
903,14,6702,6851
903,15,2958,3035
903,19,1,1
903,20,732,743
903,21,4945,5108
903,22,7,9
903,23,50930,52760
903,24,1,12
903,25,1488,1529
903,27,1006,1083
903,28,1738,1836
903,49,12,12
903,50,128,136
903,51,5,5
903,52,130,133
903,53,1735,1819
903,54,2005,2067
903,55,32246,33069
903,56,493,806
903,58,417,446
903,60,234,243
903,61,590,597
903,63,380,395
903,65,172,182
903,66,237,245
903,67,263,288
903,68,121,3635
903,70,6,656
903,98,2325,2361
903,99,50483,52537
903,102,148,161
903,103,4,1247
903,127,346,366
903,128,1453,1472
903,129,640,662
903,130,3151,3221
903,132,6499,6583
903,133,56,59
903,480,459,462
903,481,37,38
903,483,189,212
903,511,874,1022
903,512,899,1110
903,514,137,180
903,516,499,540
903,518,42,48
903,519,283,287
903,521,228,239
903,522,2,2
903,524,19,19
903,525,15,15
903,526,14,15
903,527,704,758
903,528,50,57
903,832,860,901
903,856,154,187
903,857,1245,2083
903,859,432,1877
903,860,2,47
903,862,0,1457
903,863,165148,170989
903,877,215,656
903,879,25,553
903,882,1320,5394
903,883,735,2405
903,884,0,3436
903,885,0,99
903,886,0,286
903,887,2,641
903,888,0,90
903,889,1,364
903,890,217,160582
903,892,292,306
903,894,1164,1310
903,895,1949,2139
903,896,319287,330516
903,900,56556,259410
903,901,78,90
903,902,30220,100989
903,903,646,664
903,906,1568,1959
903,907,579,621
903,908,1510,2121
903,909,426,604
903,910,2876,3860
903,911,3103,3197
903,913,10,367
903,914,0,63
903,915,0,24
903,916,2,128
903,917,3182,5175
903,918,3411,3993
903,919,447,522
903,920,780,965
903,921,1044,1378
903,922,688,841
903,923,1018,1611
903,924,1853,2061
903,926,161,185
903,927,6,7
903,928,407,456
903,929,958,1186
903,930,1097,1173
903,931,7428,9342
903,932,8977,10862
903,933,16,19
903,934,926,1138
903,936,86,112
903,937,7,7
903,938,4630,5787
903,939,2,9
903,940,486,847
903,941,85,92
903,942,19319,20617
903,946,14,15
906,8,1366,1593
906,11,498,521
906,12,724,744
906,13,1061,1107
906,14,163,168
906,15,35,36
906,19,442,469
906,20,160,164
906,21,2111,2232
906,22,806,880
906,23,1422,1464
906,24,1,9
906,25,577,587
906,27,2149,2323
906,28,7686,8498
906,49,95,107
906,50,414,433
906,51,99,106
